Ca;Co;Cu;NO3;I;SO4;Cl;B;Zn;Mn;Mo;Fe;K;Mg;Na;PO4;NH4;Al;Ni;chlorophyll_percent;node_count;side_shoots_count;plant_height;true_leaves_count;reproduction_coefficient
6.439042535411307e-05;5.303021332491584e-05;4.1951223431636266e-06;9.684887775943838e-05;7.987141916545747e-05;2.928220367009648e-05;9.799703293588508e-05;6.0188158963632216e-05;5.824226582072465e-05;7.480731794295322e-05;8.117697880901376e-05;6.564786073315027e-05;1.2809574636620004e-05;3.382675059944984e-05;9.280836403260496e-05;2.24615611843852e-05;3.721670238375134e-05;4.32076882944196e-05;4.394049896944522e-05;0.3;56;42;39;50;293612
5.911550046227392e-05;8.922308599488715e-05;7.000340409648555e-05;1.4868439235669674e-05;8.678324967344968e-05;3.015440132888654e-05;4.540761443123418e-05;5.261427596891464e-05;8.505066043781953e-05;9.316074951476612e-05;9.29652877790556e-05;7.95418127854064e-07;9.218884855854571e-05;5.4386966001572335e-06;2.657736568174354e-05;5.149878547278329e-05;4.79925689004394e-05;6.0470979388739205e-05;4.794462287370058e-05;0.3;59;40;33;51;292022
3.141674127919636e-05;3.74212795739058e-05;6.206369521207596e-05;7.625256770939759e-05;7.355581982679171e-05;8.14423567079152e-05;3.218440321540217e-06;4.773378967875608e-06;7.893829606886294e-05;5.33078822324632e-05;5.781406737621203e-05;5.258686021437709e-06;2.553138011712709e-05;6.383543048854778e-05;8.591818901106762e-05;9.169833971814026e-05;5.004194958350818e-05;5.454742327381977e-05;8.33049631068991e-05;0.3;56;35;44;49;291276
8.657741223560754e-05;4.384093323592696e-05;3.8114331529297865e-05;9.328120149702568e-05;7.151647345384377e-05;9.282453464380756e-05;7.969747788958131e-05;6.092974392914144e-05;1.1585277700376453e-05;2.914806725790985e-05;9.688424070983916e-05;3.194220987142045e-05;9.32548697853708e-06;7.075533559193198e-05;7.340042545436843e-05;2.854577202871508e-05;2.976719793463037e-05;4.68892985508784e-05;2.178894976225554e-06;0.3;52;42;40;43;291145
3.294166573744429e-05;5.368682179706022e-05;9.107949305099488e-05;8.465543224654029e-05;1.2749972667198572e-05;9.30303747408957e-06;5.892673387566671e-05;5.321179724587827e-05;2.6637764143002383e-05;8.994530845538353e-05;9.273664094615536e-05;4.026114383401627e-05;8.903025571135203e-05;3.839488942629727e-05;7.368168318297002e-05;4.7594221754772414e-05;1.22583156507183e-05;9.279342012370216e-05;4.5409659337753664e-05;0.3;54;41;40;46;290916
1.2913640406633432e-05;9.460021933390478e-05;7.119037424413052e-05;7.416608887180887e-05;4.994045613802446e-05;4.7472778527048346e-05;1.1002124299147664e-05;5.5984109558399175e-05;2.4691649510879045e-05;9.77145332800406e-05;7.965809400151474e-05;4.129920601928876e-05;1.5134125869153304e-05;7.853316911387841e-05;1.22053767081316e-05;1.8933375349707048e-05;2.115205177442274e-05;5.568906382730944e-05;7.870566539903664e-05;0.3;53;39;34;34;290372
1.4154885098782334e-05;7.10387647438298e-05;6.611305868257168e-05;4.397164162145484e-06;8.365937791309511e-05;2.487432662911823e-05;4.322270754910423e-05;6.679337354557424e-05;4.294187868522534e-05;4.412878027999434e-05;6.562799533574038e-06;4.014435492600038e-05;7.648478932199836e-05;9.151763371865978e-05;4.134971370633718e-05;4.235858268790789e-05;7.026271063236521e-05;9.427720011052768e-05;2.6706094023936025e-05;0.3;52;33;36;44;290162
8.565372237479269e-05;7.011698615902597e-05;7.270567616153902e-05;5.620727944025711e-05;9.470906671085192e-05;4.962587528823616e-05;3.805177098698945e-05;1.63035336931591e-05;7.86205652261058e-05;7.344439320755915e-05;3.843550385241349e-05;2.519341395922936e-06;8.389973277180107e-05;1.1417983454073634e-06;7.036997796290509e-05;9.702571097260573e-05;4.376613281482035e-05;2.349734049959528e-05;7.048710100433817e-05;0.3;57;33;39;57;289710
6.713340311030056e-05;8.31721120279918e-05;8.526224374761169e-05;1.7216764546445097e-05;4.862855723513465e-05;7.339267236324865e-05;7.739805962669104e-05;7.846759807288776e-05;2.2816733438058445e-05;1.9253481772377336e-05;5.900124682736959e-05;7.410857977382197e-05;3.191395155341933e-05;1.0470515686242155e-05;7.167463829100775e-05;2.996978313800045e-05;1.6636272431172183e-05;1.4772352839713166e-05;3.149095475267163e-05;0.3;45;36;28;40;289570
6.828372660288991e-05;7.643992025625742e-05;8.39859572674042e-05;2.921768033820449e-05;9.310285962775628e-05;5.5294689357789245e-05;6.965390223878929e-05;5.96738862779908e-05;1.2274005467462046e-05;9.6311465938488e-05;1.2287557989415264e-05;2.548819564111836e-05;8.136278802229802e-05;6.185969615011015e-05;8.38149165376357e-05;5.157361883740449e-05;3.769932353666349e-05;9.21845499547785e-05;3.625231751479485e-06;0.3;59;40;40;50;288128
4.739212201161027e-05;7.16397111958099e-05;2.7094269831636546e-05;2.022541805245349e-05;3.138268082244156e-05;2.4150062799283342e-05;2.1491263703639587e-05;4.24850842868087e-05;9.07838513883534e-05;5.070596467387184e-05;1.8792038081532305e-05;7.697166938087409e-06;6.961561451379253e-05;3.827987644363879e-05;8.218309465853593e-05;6.595107686407703e-05;7.962414505413686e-05;2.719460394184488e-05;6.923589224610581e-05;0.3;49;27;33;53;285632
3.152805131039226e-05;6.05522562412606e-06;6.86821215992296e-05;5.67826091399584e-05;3.494251126937881e-05;7.051889789173547e-05;5.373577492268772e-05;4.692449458705397e-05;5.113245436611265e-05;6.363481252670566e-05;6.600026045745995e-05;2.889578191407172e-05;1.4074336339115324e-05;1.5663418119051876e-05;6.393908859030016e-05;8.72873285767126e-05;4.094962783455518e-05;1.6952016032946238e-05;7.566024982938547e-05;0.3;48;36;32;40;285503
2.003398210964424e-05;2.1100669170752607e-05;6.88292998427255e-05;2.197227501103969e-05;4.386716968030489e-05;7.820018255939415e-05;7.83952518097841e-05;4.532617725258597e-05;7.921899382752451e-05;8.386217961980569e-05;6.547757512842603e-05;2.2842585230842017e-05;2.7401178038554752e-05;3.148411554087354e-05;1.16804107733952e-05;2.731596203699452e-05;2.0951922431253214e-05;4.553287498086022e-05;9.084375478722648e-05;0.3;48;42;26;37;284718
5.823783082027523e-06;2.622743218149849e-05;4.3607048021931264e-05;1.569026241461201e-05;9.47565126324043e-05;7.668488978177731e-05;2.6828720042777265e-05;5.908045335179159e-05;7.214491571095721e-05;9.41278928906798e-05;8.816353491754106e-05;5.151922261382137e-05;7.746526197930177e-05;5.62144753827585e-05;5.527038900455401e-05;1.147419583381919e-05;1.2613765801615209e-05;5.295336150224575e-05;2.6886154497900665e-05;0.3;54;43;35;37;284132
7.433087235358016e-06;2.889143158038118e-05;6.274390076821511e-05;5.6618598431737526e-05;6.121498216133903e-05;5.492512713778943e-05;2.7302879567585938e-05;2.4450749734442523e-05;1.3705968353658127e-05;8.490708749034921e-05;6.164793585412445e-05;1.8651101250405976e-05;1.772093798212395e-05;8.730356015261367e-05;7.427308637633193e-05;6.593990799053715e-05;4.0686410753929984e-05;2.6197556427851755e-05;9.794507631128238e-05;0.3;55;36;40;37;281245
3.954890761835703e-05;3.223384580809437e-05;6.103938666440536e-05;9.391086983102406e-05;6.717448404774834e-05;7.474590363631551e-06;4.606849734821338e-05;8.908241315106276e-05;9.446242580108687e-06;9.888757121375432e-05;9.490693936454214e-05;7.827448072987586e-06;9.33413320449555e-05;3.631325902594622e-05;8.447091670758626e-05;4.1838333771327154e-05;4.408551127025159e-05;6.342430909775426e-05;7.744774192759834e-05;0.3;60;42;46;48;281056
3.057588231556988e-05;4.084187074986926e-05;3.0160356629716456e-05;8.022429180102997e-06;9.394336228961876e-05;5.4853899207118886e-05;7.878331881854968e-05;6.58357092185296e-05;5.142542790619751e-05;8.967825665938012e-06;6.427335452703044e-05;1.5537035593683214e-05;4.1438316935627664e-05;6.291131434804303e-05;7.822290004721235e-05;6.850451757086196e-05;6.715335290546288e-05;1.490422091752075e-05;3.461285400715879e-05;0.3;53;36;36;45;279994
4.773503981224014e-05;3.508191093350156e-05;3.625597965590946e-05;8.05714525668218e-05;3.28179482797612e-05;2.0905937370684603e-05;8.468834187530683e-06;4.666931208844084e-05;4.821320989198419e-05;8.409087104029072e-05;2.21238696446064e-05;3.809912736683999e-05;8.08405738893691e-05;8.236236107489735e-05;3.846110759787682e-05;4.591240232866809e-05;3.0328589084928293e-05;9.32554878419312e-05;1.1864376574158031e-05;0.3;46;31;35;41;278850
5.324206822752171e-05;4.110956026007066e-05;3.473433262588427e-05;8.998333456872725e-05;2.1823396775489503e-06;6.637896861755892e-05;9.633944342135504e-05;5.60168183461842e-05;9.36822462033092e-05;5.225787928602377e-06;4.187933190741614e-05;2.601577909620512e-05;7.308209649807298e-05;9.812970904972468e-05;2.5653006244424784e-05;6.541746014740746e-05;1.980976327597401e-05;5.653302545716099e-05;4.639324866883362e-05;0.3;49;40;36;53;278369
2.714842174998585e-05;3.897236396842307e-06;8.477902703628744e-05;8.638667559882083e-05;5.9623107984235006e-05;5.744337572963584e-05;8.131202726214195e-05;7.863095527102798e-05;8.901054734427042e-05;5.527474475967035e-05;9.676470927328088e-05;9.961468309333384e-05;1.165446099986326e-05;8.495437595541221e-05;4.99822257748589e-05;3.8756633829983215e-05;6.130723098827151e-05;5.596555726200703e-06;5.0646111876708e-05;0.3;57;46;42;46;278204
9.463786533583708e-05;4.149977583707543e-05;3.26942100254695e-05;6.066893231978859e-05;9.304486005450312e-05;8.369278328446237e-05;9.9548361073322e-05;2.256858320237709e-06;1.1285814471276224e-05;6.09467763366622e-05;8.205764393338497e-05;2.852443423067665e-05;2.392110880342188e-05;7.869757993812009e-05;5.638185385323158e-06;3.6938264758258514e-05;5.058092225923298e-05;5.6034867435032345e-05;7.286151567927769e-05;0.3;57;46;37;44;277659
9.527658971533332e-05;6.645794280090399e-05;9.416892084419492e-05;1.996596866489783e-05;4.069979525380763e-06;4.882099782764919e-05;4.506234145701252e-05;3.3149227325488285e-05;9.576564743886976e-05;8.225837321614322e-05;6.615820213755933e-05;1.6285829163782774e-05;7.343234082185247e-05;7.27012454699724e-05;4.250681736160075e-05;9.247859097140136e-05;1.6697788222901045e-05;2.673375624116643e-05;6.322433925063365e-06;0.3;53;36;30;49;277636
6.24148907849134e-05;4.094116521912405e-05;5.520471808519803e-05;4.361265291353167e-05;2.944657595419177e-05;9.484533069621568e-05;7.636057941597609e-05;1.4011317576645256e-05;8.684679758979128e-05;4.874311982495136e-05;8.945522268940915e-05;7.998552559473153e-05;4.252135044692335e-05;2.24693083201174e-06;2.686773593849461e-05;5.41634214660867e-05;6.334782198261473e-05;2.578876854332023e-05;1.3935607407282416e-05;0.3;47;40;29;47;276255
7.753157538803762e-05;5.744284830031446e-05;6.95640215718936e-05;9.243163550074291e-05;7.123940284729217e-05;3.68374507584734e-05;7.130282022890967e-05;4.027816273538787e-06;3.864155618305813e-05;4.063230318455793e-05;1.6683823442083467e-05;2.308548055177018e-06;1.3338123663774282e-05;6.54621495797055e-05;8.022888163636876e-05;9.882034927269744e-05;3.463635031084943e-05;5.9937922226110174e-05;9.37144966815122e-05;0.3;54;32;41;52;275779
4.819949177328671e-05;7.0460677666958295e-06;2.7814364044891083e-05;3.245066491689473e-05;9.45122448744887e-05;2.8266736054115905e-05;4.60868735269652e-05;6.713044235642798e-05;1.621833724078774e-05;4.864423871418745e-05;7.385390394759077e-05;8.668552130270661e-05;6.262592746624267e-05;6.69053515316948e-05;1.2628347258456895e-05;9.457764972463472e-05;1.3257407748448236e-05;7.746729371817983e-05;2.648163217783188e-05;0.3;51;39;33;36;274169
3.937191696530376e-05;2.2742172872352928e-05;1.7132454445437496e-05;6.67601713583235e-05;6.094452973272788e-05;6.435521229874175e-05;8.800602751145227e-06;8.93534583498437e-05;3.892663968090483e-05;3.133694064303579e-05;4.623614472477392e-05;3.900660657476283e-05;8.635770031391459e-05;9.29260975197892e-05;3.0345321644960623e-05;8.639358074599548e-05;7.815231295330672e-05;9.308076723447618e-05;2.4575031218588784e-05;0.3;55;38;43;48;271353
3.8784509968584695e-05;1.0107649237174264e-05;8.019203922559827e-05;9.15076765278806e-05;7.565939340141301e-05;8.224223100162773e-05;2.164905672661174e-05;2.6357295091860105e-05;2.085275402991877e-05;7.65063431365564e-05;9.47917078934497e-05;7.168372067339027e-05;8.81466764879556e-05;6.386990948831725e-05;3.876599005587991e-05;4.257616149303052e-05;7.532143216740483e-06;3.1457195246026084e-06;6.954756041890775e-05;0.3;53;42;42;39;269545
5.631980924481613e-05;1.6222957109649695e-05;3.099299092291664e-05;8.999832768786541e-05;6.881744367222635e-05;9.859743176855196e-05;7.670125299807694e-05;9.419744321435905e-05;2.161885738704754e-05;7.714848748169257e-05;2.021752014779743e-06;6.70760021711534e-05;4.6928227812024137e-05;3.467600719200686e-05;8.624043522930892e-05;8.542676926575307e-05;2.2301704898643584e-06;6.09505122449431e-05;3.678322243209564e-05;0.3;54;42;38;47;269388
3.1141575388115875e-05;4.381223470808632e-05;3.5891299099803063e-05;5.662048235071453e-05;2.3792416224498347e-05;9.886565549140124e-05;5.008699533821656e-05;1.941620774145097e-05;4.770667495672725e-05;8.664151295248242e-05;2.18067931243956e-06;6.795541191072888e-05;5.479677967939281e-05;1.6955799437013552e-05;8.174764393049207e-05;3.688846223740057e-05;2.9380202881550745e-05;8.28125191856901e-05;6.385250461916646e-05;0.3;47;38;33;46;269106
6.267533485423312e-05;1.4609656554132023e-05;8.230035744469348e-05;2.3503129881191863e-05;6.522811128184463e-05;4.051971425753297e-05;5.960435954776472e-05;1.0745055262890812e-05;1.6912799921607326e-06;9.095644273803012e-05;2.696300087671828e-05;8.196770027804592e-05;9.993503004722004e-05;2.114312579989112e-05;2.651707411833556e-05;6.628597876346658e-05;9.654486346006212e-05;9.15814348190744e-05;5.028755200655849e-05;0.3;52;38;36;47;268322
1.3328425808217316e-05;9.277457330754074e-05;8.67702097919239e-05;7.076205857405354e-05;1.0621382758845622e-05;7.75877254469693e-05;8.07957328109019e-05;7.677646177143378e-05;1.1396588711924115e-05;6.439079570677647e-05;8.343247957493986e-05;5.773534012196677e-05;6.46407375228089e-05;4.583634794263062e-05;5.287073198840527e-05;3.4376858351725217e-06;6.389630219732847e-05;8.14472128911592e-06;4.350145943402234e-05;0.3;53;44;38;45;267262
4.234388048997925e-05;5.1492750886067206e-05;1.7067743530223367e-05;6.629062523445658e-05;8.525387408559671e-05;2.579395067869006e-05;4.915142258318266e-05;9.755273290209018e-05;3.3324174055072765e-05;5.950463449237612e-05;9.019570020024435e-06;6.060150024794432e-05;8.963177330461791e-06;9.59235435323822e-05;7.156626520723115e-05;7.881597881357065e-05;7.041043607716369e-05;5.897290360764658e-05;4.4991278108550535e-05;0.3;57;35;40;47;265434
6.419715004432661e-05;6.070940360887808e-05;5.4669741271407e-05;2.3194709611597546e-05;3.909059959055147e-05;5.944763351861731e-05;4.967668588591694e-05;9.877855202148874e-05;1.3643975255673314e-05;6.951445540475938e-05;4.0431876810429214e-05;4.281996149256148e-05;7.175977656581762e-05;6.924361513243697e-05;9.912559937021885e-05;1.2839428945412523e-05;1.0410964938416634e-05;7.243388171287412e-05;5.783869170064092e-05;0.3;54;41;37;45;265246
2.708860550263748e-05;4.334561992732578e-06;3.644268113352511e-05;3.799095448241203e-05;8.052705972072509e-05;6.53130670289656e-05;4.3672255815566665e-05;6.521139786237482e-05;5.2783350515691165e-06;1.802715360183761e-05;6.26947855241755e-05;6.413668192253023e-05;7.741346587074273e-05;4.029997590536022e-05;7.225540966161563e-05;6.839803325601894e-05;9.633933783698492e-05;2.151302264246792e-05;5.516795637526395e-05;0.3;52;37;41;44;264241
4.301427320968263e-05;4.377650549881285e-05;3.103708891081201e-05;7.621296204503246e-05;9.361765641665052e-05;9.407508592344612e-05;1.7478128487493385e-05;8.747436496565661e-05;7.374314414271221e-05;2.528374006902893e-05;6.728461292151455e-06;2.67997266884378e-05;9.122082367815256e-05;6.331786748957723e-05;7.210546608978718e-05;2.5715235110909582e-05;7.193881555748204e-05;2.812150627792376e-06;3.753213457730138e-05;0.3;51;33;43;52;263970
7.493153551424344e-05;9.64690478828461e-05;7.356335421576566e-06;5.343460239101716e-06;9.375503374073384e-05;5.298756255182061e-05;6.149030145669361e-05;4.8242360159472887e-05;9.36574526074745e-06;7.680893784186665e-05;7.472246450885869e-05;3.11703321492812e-05;3.062392452284004e-05;8.378413809055186e-05;7.235725774132662e-06;8.811051483565659e-05;2.5666168989591443e-05;5.9298474775549394e-05;9.359941790017778e-05;0.3;63;44;33;44;263492
6.508279504893281e-05;1.1627368029288066e-05;5.364103830800305e-05;4.3714810504503467e-05;2.678735828174408e-05;6.040049977395001e-05;8.713335923402826e-05;9.989046997630768e-05;6.077627687434245e-05;4.047058743291702e-05;2.252071002162016e-05;2.570960893951117e-05;4.794549781497657e-05;3.672777012807092e-05;9.138145226249442e-05;3.682954676557095e-05;3.734445911454355e-05;3.83534512433977e-05;8.366202103676581e-05;0.3;49;38;34;49;262731
9.977493890102008e-05;4.5173947598144384e-05;3.5472855673021264e-05;4.0070416683446666e-05;1.1514617839520114e-05;8.832736014262239e-05;4.14825655521352e-05;3.872744114248413e-05;6.596902729304744e-05;4.420334209311235e-05;6.482334688078461e-05;6.144629013078751e-06;8.137233437222275e-05;9.405039528794026e-05;6.48765386159386e-05;9.545659288588109e-05;1.514323143699633e-05;4.774161894803537e-05;6.0180673394544726e-05;0.3;57;41;38;54;260717
4.027037209945602e-05;6.725072626736491e-05;6.821916892550988e-05;3.152394346494508e-05;1.332099241366287e-05;6.323962564655087e-05;1.2832586218876452e-05;5.784925082293301e-05;6.93422128056309e-05;7.006114963944517e-05;7.534721106595968e-05;8.728594215656646e-05;4.999589919647885e-05;7.302491895295712e-05;6.191727353658368e-05;1.866399397976826e-05;2.568964486940817e-06;2.8454138567693377e-05;4.430337063376194e-05;0.3;49;38;32;39;259006
8.743980317083308e-05;3.525292413005173e-05;7.226835744744867e-05;3.1922529778618846e-05;9.059116712346477e-05;1.2663712551837437e-05;1.785197892725987e-05;4.930301251588023e-05;8.193843903814613e-06;1.9598018470176195e-05;9.437663822120144e-05;9.764896611478873e-05;3.762593293304219e-05;9.232860210139357e-05;5.448246756734318e-05;2.6974246587376707e-05;7.023987210805987e-05;6.589018065748572e-05;9.891253191087334e-05;0.3;55;38;43;43;258355
8.133433290451083e-05;9.875296868168838e-06;6.959184739630897e-06;1.5363152039326667e-05;7.64400111389306e-05;7.23995384144738e-05;5.650177689061106e-05;4.682264040926325e-05;8.88325814702622e-05;7.666978238334826e-05;8.119422513018053e-05;8.132623013506542e-05;6.42717154745558e-05;4.580146243159459e-05;8.646777525856504e-05;9.260074176032508e-05;2.380604325834301e-06;5.155487326625131e-06;9.587432969084371e-05;0.3;62;46;36;52;256825
